Date,Open,High,Low,Close*,Adj Close**,Volume
2/18/2020,9635,9687.5,9534.25,9636,9636,668505
2/19/2020,9643.25,9748.75,9641.25,9733.5,9733.5,419130
2/20/2020,9744.75,9763,9517,9624.25,9624.25,802424
2/21/2020,9617.25,9623.75,9411.5,9458,9458,911839
2/24/2020,9355.25,9365,9041.25,9091,9091,1171879
2/25/2020,9091,9224.25,8810,8854.25,8854.25,1344897
2/26/2020,8868.25,9037.5,8709.5,8850.25,8850.25,1251412
2/27/2020,8811.5,8878.5,8334.25,8382.75,8382.75,1580041
2/28/2020,8347,8574.75,8126.25,8454,8454,1527204
3/2/2020,8349.25,8883.25,8224.25,8791.25,8791.25,1373357
3/3/2020,8830.5,9002.5,8511,8582.5,8582.5,1295648
3/4/2020,8557.5,8950,8508.25,8896.5,8896.5,939032
3/5/2020,8889,8899.75,8610.75,8648.75,8648.75,954104
3/6/2020,8677,8726.5,8310.5,8503.25,8503.25,1097279
3/8/2020,8369,8375,7820,7951.5,7951.5,560913
3/9/2020,7893.75,8378.75,7814.25,8331.5,8331.5,982070
3/10/2020,8317,8334.25,7892.75,8003.5,8003.5,990236
3/11/2020,7998.75,8108,7128.5,7215.25,7215.25,876291
3/12/2020,7100,7978,6942.5,7915.75,7915.75,584274
3/15/2020,7903,7905.25,6927,7057.5,7057.5,307368
3/16/2020,7053,7552.25,6948.75,7405.25,7405.25,317501
3/17/2020,7386,7392.25,6830,7225.25,7225.25,156283
3/18/2020,7251.75,7521.5,6894.25,7293.5,7293.5,115519
3/19/2020,7195,7649,7153.5,7417.98,7417.98,562616
3/22/2020,6798,7316.25,6628.75,6984.5,6984.5,633237
3/23/2020,7005.75,7572.25,7005.75,7554.75,7554.75,556553
3/24/2020,7544.75,7761,7371.5,7467.75,7467.75,656698
3/25/2020,7483.5,7893.5,7310.25,7844,7844,567711
3/26/2020,7882.75,7893.25,7551.25,7568.5,7568.5,443315
3/29/2020,7395.75,7884,7365,7854.75,7854.75,419576
3/30/2020,7856.75,7995,7747.5,7786.25,7786.25,424386
3/31/2020,7772.5,7773.5,7404.25,7438.75,7438.75,411364
4/1/2020,7473.5,7656.25,7376,7627.25,7627.25,436829
4/2/2020,7623,7660.25,7423.5,7522.75,7522.75,351874
4/5/2020,7535.75,8099,7535.5,8029.75,8029.75,396874
4/6/2020,8034.25,8303.25,7948,8012,8012,531043
4/7/2020,8015,8242,7953.25,8189.75,8189.75,424380
4/8/2020,8195.25,8326.25,8101.75,8227.5,8227.5,522648
4/12/2020,8296,8338.75,8073.25,8327.25,8327.25,385072
4/13/2020,8337,8710,8319,8692.5,8692.5,431916
4/14/2020,8706.25,8707.5,8486.5,8594,8594,407752
4/15/2020,8576,8842.5,8500.5,8734.25,8734.25,539163
4/16/2020,8909.75,8966.75,8689.5,8809,8809,509555
4/19/2020,8799.5,8846,8687,8692,8692,427981
4/20/2020,8695,8763,8342,8431.75,8431.75,582449
4/21/2020,8447,8700,8400,8638,8638,373067
4/22/2020,8636.25,8786.5,8580.5,8598.75,8598.75,435112
4/23/2020,8588.25,8780.25,8498.25,8769,8769,380231
4/26/2020,8766,8898,8730,8824.25,8824.25,355545
4/27/2020,8819,8945.75,8654.5,8719.75,8719.75,440939
4/28/2020,8759.25,9118.75,8733.75,9036.5,9036.5,432414
4/29/2020,9109.5,9144.75,8856.5,8988.5,8988.5,462961
4/30/2020,8847,8879,8672,8718,8718,414560
5/3/2020,8624,8828,8556.25,8795.5,8795.5,381914
5/4/2020,8806.25,9020,8798.5,8924.25,8924.25,367233
5/5/2020,8928.5,9056.5,8877.75,8952,8952,414045
5/6/2020,8947.5,9126,8930.25,9107.75,9107.75,383884
5/7/2020,9115,9238,9103.25,9218.25,9218.25,362315
5/10/2020,9194.75,9339,9118.5,9279,9279,398142
5/11/2020,9282,9345.5,9040.5,9078.25,9078.25,500539
5/12/2020,9045.75,9202.75,8878.25,8992.25,8992.25,703290
5/13/2020,9012.75,9104,8847,9079.5,9079.5,639071
5/14/2020,9085.5,9148.5,8925.5,9096.5,9096.5,537250
5/17/2020,9135,9361.5,9110.25,9325.5,9325.5,398562
5/18/2020,9316.25,9417.25,9283.75,9300.75,9300.75,392499
5/19/2020,9289.75,9498,9273,9485.5,9485.5,369922
5/20/2020,9494.75,9510.75,9352,9355.75,9355.75,429220
5/21/2020,9360.5,9422.5,9241.5,9406.25,9406.25,365377
5/25/2020,9396.25,9604,9373,9406.5,9406.5,486546
5/26/2020,9409,9508,9172.5,9432.5,9432.5,560524
5/27/2020,9436.5,9565.5,9320.5,9460.25,9460.25,510617
5/28/2020,9453.5,9590.5,9372,9560.25,9560.25,529700
5/31/2020,9513,9605.75,9450.25,9595,9595,345593
6/1/2020,9590,9670,9504.75,9647.75,9647.75,389908
6/2/2020,9657.5,9728.25,9635.5,9684.75,9684.75,376694
6/3/2020,9685.5,9742.5,9572.25,9626.25,9626.25,462358
6/4/2020,9643.5,9846.25,9601.75,9808.5,9808.5,513656
6/7/2020,9819,9901,9747,9884.75,9884.75,391647
6/8/2020,9887.25,10005.25,9811.5,9951,9951,437442
6/9/2020,9960,10155.5,9958.5,10087.25,10087.25,557713
6/10/2020,10086.25,10107,9584.5,9616.75,9616.75,828944
6/11/2020,9616,9849.25,9494.75,9645,9645,508840
6/14/2020,9536.75,9815.5,9381.75,9800.5,9800.5,319211
6/15/2020,9812.5,10013.75,9797.75,9972.5,9972.5,216305
6/16/2020,9961.75,10059,9927,9994.5,9994.5,100473
6/17/2020,9995.25,10040.75,9879.5,9995.75,9995.75,67457
6/18/2020,9997.25,10123.25,9997.25,10120.84,10120.84,518436
6/21/2020,9868,10134.5,9843.5,10124.75,10124.75,354768
6/22/2020,10121.5,10296.25,9972.25,10196,10196,406477
6/23/2020,10183,10242,9927.25,10010.75,10010.75,661645
6/24/2020,10005.25,10107,9885.5,10088.25,10088.25,514249
6/25/2020,10087,10120.5,9824.25,9865.5,9865.5,576150
6/28/2020,9785.5,9997,9728.75,9973.75,9973.75,479544
6/29/2020,9983,10171.5,9940.25,10147.25,10147.25,422348
6/30/2020,10141,10310,10076,10268.75,10268.75,402791
7/1/2020,10258.5,10422.25,10246.5,10355.75,10355.75,404764
7/5/2020,10352,10614.5,10308.75,10598.5,10598.5,486369
7/6/2020,10600,10694.5,10505.75,10532.25,10532.25,465212
7/7/2020,10526,10673,10505.25,10662.25,10662.25,481023
7/8/2020,10674.25,10774.25,10560,10727.5,10727.5,607385
7/9/2020,10727,10847.5,10625.5,10837.25,10837.25,527570
7/12/2020,10848.25,11058.5,10561.5,10600,10600,736178
7/13/2020,10602,10693,10358.75,10646.25,10646.25,915009
7/14/2020,10706,10766.5,10551.25,10683.25,10683.25,719947
7/15/2020,10693,10698.25,10475.5,10511.75,10511.75,628898
7/16/2020,10532.25,10669.75,10523.75,10622.5,10622.5,443143
7/19/2020,10621.25,10964.5,10546.25,10951,10951,496402
7/20/2020,10952.25,11058,10784.75,10851,10851,587994
7/21/2020,10850.75,10916.25,10761.25,10804.25,10804.25,483851
7/22/2020,10850,10938.5,10514.5,10548.25,10548.25,644189
7/23/2020,10565.5,10597,10301,10459,10459,652482
7/26/2020,10490,10684,10401,10675.25,10675.25,444802
7/27/2020,10682.5,10758.5,10514,10540,10540,445252
7/28/2020,10558,10699.75,10512.25,10674.25,10674.25,368010
7/29/2020,10700,10897.25,10502.75,10794,10794,521157
7/30/2020,10906.5,10939,10691,10890.5,10890.5,631553
8/2/2020,10933.25,11073,10876.25,11044.25,11044.25,389622
8/3/2020,11054,11094.75,10983,11086,11086,395698
8/4/2020,11080.5,11144,11055.75,11091.75,11091.75,348822
8/5/2020,11094,11271.75,11051.25,11261.25,11261.25,420437
8/6/2020,11260.5,11283.25,11035.25,11122.75,11122.75,532554
8/9/2020,11140.25,11156.5,10928.25,11072,11072,485730
8/10/2020,11072.25,11157.75,10845.5,10878.5,10878.5,561748
8/11/2020,10928.5,11185.75,10878.5,11126,11126,434240
8/12/2020,11115.5,11266,11094.25,11175.25,11175.25,413661
8/13/2020,11180.5,11237.75,11096,11133.75,11133.75,398616
8/16/2020,11145,11300.5,11142.25,11286.75,11286.75,246403
8/17/2020,11285.5,11415.25,11268,11409.25,11409.25,326816
8/18/2020,11414.25,11438,11299,11332,11332,410893
8/19/2020,11327,11496.5,11221.5,11477.25,11477.25,401137
8/20/2020,11480,11573.5,11407,11562,11562,414226
8/23/2020,11581,11722.5,11528.25,11636.25,11636.25,617004
8/24/2020,11636,11742.25,11574.75,11726.25,11726.25,495891
8/25/2020,11739.5,12001.5,11726.75,11991.25,11991.25,578801
8/26/2020,11984.5,12046,11834.75,11952.75,11952.75,709346
8/27/2020,11953.25,12018.25,11920.5,11991.75,11991.75,489066
8/30/2020,12002.75,12165,11988.25,12114,12114,480979
8/31/2020,12109.75,12328.75,12093,12312.5,12312.5,518997
9/1/2020,12325.5,12465.25,12172.25,12411.5,12411.5,725395
9/2/2020,12408.5,12438.75,11658.5,11800.5,11800.5,931583
9/3/2020,11745,11843,11142,11548.75,11548.75,1202274
9/7/2020,11531,11585,11040.5,11060.5,11060.5,1012392
9/8/2020,11006,11478.75,10935.25,11392.75,11392.75,720954
9/9/2020,11377.75,11566.75,11088,11178.25,11178.25,885270
9/10/2020,11187,11356.25,10937.5,11061.5,11061.5,495802
9/13/2020,11104,11362.75,11104,11280.5,11280.5,322360
9/14/2020,11278.5,11495.5,11247.75,11464.25,11464.25,224404
9/15/2020,11467.5,11550,11237.5,11268.75,11268.75,167828
9/16/2020,11269.5,11302.5,10918.75,11090,11090,157390
9/17/2020,11082,11179.25,11037.25,11144.81,11144.81,800279
9/20/2020,10920,11009.75,10656.5,10989,10989,727984
9/21/2020,10966.25,11191,10897.5,11149.5,11149.5,573572
9/22/2020,11160.5,11222,10786,10829,10829,656111
9/23/2020,10803.5,11011.75,10660.25,10891.75,10891.75,791934
9/24/2020,10914.25,11166.25,10813.75,11136.5,11136.5,600725
9/27/2020,11145,11404,11140.25,11394.75,11394.75,568217
9/28/2020,11388,11448.75,11289.5,11337.75,11337.75,444170
9/29/2020,11321,11526,11167,11407.25,11407.25,647968
9/30/2020,11375,11599.25,11375,11574.75,11574.75,580589
10/1/2020,11566.75,11604.75,11204.5,11233.25,11233.25,806629
10/4/2020,11308.5,11497.5,11267.5,11469.25,11469.25,398444
10/5/2020,11473,11524.5,11197.5,11273.75,11273.75,612278
10/6/2020,11220.5,11506.5,11208,11470,11470,443046
10/7/2020,11473.25,11578.75,11469.75,11539,11539,403379
10/8/2020,11562,11739,11552.5,11724.75,11724.75,408445
10/11/2020,11722.75,12197,11687.75,12098.25,12098.25,756438
10/12/2020,12100,12249,12019,12094,12094,754735
10/13/2020,12079.75,12178,11901.75,11974.25,11974.25,597198
10/14/2020,11950,11983.25,11736.5,11874,11874,595926
10/15/2020,11891,12022,11792,11798,11798,527026
10/18/2020,11816.75,11950.5,11591.25,11650.25,11650.25,623203
10/19/2020,11697.5,11792,11598.5,11660.75,11660.75,622702
10/20/2020,11675.25,11779.25,11585,11691.25,11691.25,599851
10/21/2020,11683.5,11724,11511,11649.75,11649.75,583669
10/22/2020,11669.25,11691.75,11551,11663.5,11663.5,501243
10/25/2020,11634,11695.5,11343.25,11492.25,11492.25,674142
10/26/2020,11499.5,11623,11478.25,11588,11588,551642
10/27/2020,11558.5,11566.75,11123.75,11132.75,11132.75,749420
10/28/2020,11180.5,11457.75,11145,11342.75,11342.75,606325
10/29/2020,11213.25,11281.25,10944.5,11046.25,11046.25,801978
11/2/2020,11034.5,11212,10942.25,11063.25,11063.25,602651
11/3/2020,11074.75,11347,11064.5,11265.75,11265.75,509496
11/4/2020,11264,11843.75,11230.25,11763,11763,842617
11/5/2020,11830,12119.5,11771.25,12076.5,12076.5,578443
11/6/2020,12088.5,12109,11868.25,12075,12075,552483
11/9/2020,12139.25,12408.75,11812.25,11820.5,11820.5,731881
11/10/2020,11863.5,11901.5,11503.25,11618.25,11618.25,834533
11/11/2020,11632.25,11917.75,11575.25,11886,11886,546218
11/12/2020,11898.5,11975.75,11775.75,11820,11820,554930
11/13/2020,11857,11952.75,11801.75,11933.5,11933.5,445512
11/16/2020,11957.25,12065,11851.75,12005,12005,471101
11/17/2020,12061.25,12096.25,11953.75,11975,11975,401505
11/18/2020,11972,12027.5,11861.5,11897,11897,475826
11/19/2020,11876,12000,11804.5,11987.25,11987.25,421691
11/20/2020,11960,12021,11873.5,11905.75,11905.75,358180
11/23/2020,11894,12001.75,11808.25,11905.25,11905.25,425777
11/24/2020,11909.75,12104.5,11872.75,12076,12076,401635
11/25/2020,12098.5,12177.75,12077.5,12152.25,12152.25,386232
11/27/2020,12168.25,12307.5,12127,12257.5,12257.5,296828
11/30/2020,12286.5,12337.25,12086,12277,12277,493064
12/1/2020,12336,12512.25,12312,12452.25,12452.25,464023
12/2/2020,12456.25,12473.5,12312.5,12454.25,12454.25,400405
12/3/2020,12472,12540.25,12444,12462.25,12462.25,376884
12/4/2020,12487,12535.75,12448.5,12526,12526,321796
12/7/2020,12525,12612.25,12474.75,12596,12596,323774
12/8/2020,12574,12652.5,12502,12637.5,12637.5,365422
12/9/2020,12657.25,12675,12306.75,12367,12367,635769
12/10/2020,12342.75,12449,12218.25,12402,12402,529843
12/11/2020,12391,12414.25,12234.25,12368,12368,361860
12/14/2020,12405.5,12545,12386.5,12456.5,12456.5,296143
12/15/2020,12460.5,12604.75,12417,12591.75,12591.75,223263
12/16/2020,12599.5,12699.75,12567.75,12665.25,12665.25,153920
12/17/2020,12677,12766.25,12667.5,12751,12751,84472
12/18/2020,12744.25,12823,12708,12800.06,12800.06,460979
12/21/2020,12760,12782.5,12461,12683.5,12683.5,606583
12/22/2020,12698.25,12760,12593.5,12710,12710,457270
12/23/2020,12704.75,12738.75,12623.5,12651.25,12651.25,358011
12/24/2020,12660.75,12724,12631.5,12704.5,12704.5,173464
12/28/2020,12676.25,12855.5,12655.25,12832.75,12832.75,346691
12/29/2020,12845.25,12918.25,12808.25,12841,12841,393995
12/30/2020,12860.75,12909.75,12820.5,12841.5,12841.5,334304
12/31/2020,12840,12896,12796.5,12885.5,12885.5,280573
1/4/2021,12889,12959.75,12522.5,12685.5,12685.5,650472
1/5/2021,12682.75,12809,12612,12793.5,12793.5,483173
1/6/2021,12800.25,12844.25,12491.25,12616.75,12616.75,755618
1/7/2021,12658.5,12959,12646.5,12928,12928,435939
1/8/2021,12927,13125,12919,13097.25,13097.25,508107
1/11/2021,13093.25,13105.25,12871.75,12897,12897,454751
1/12/2021,12910.75,12959,12767.25,12890.25,12890.25,461733
1/13/2021,12882.5,13003,12820.75,12972.25,12972.25,416295
1/14/2021,12975.5,13028.75,12881,12901,12901,417583
1/15/2021,12909,12931.25,12743.5,12802.25,12802.25,539769
1/19/2021,12774.25,13032.75,12727,12985.5,12985.5,481603
1/20/2021,13030,13327,13017,13294.25,13294.25,438765
1/21/2021,13288.5,13423.5,13283.25,13395.5,13395.5,421922
1/22/2021,13394,13402.25,13300.25,13361.5,13361.5,407706
1/25/2021,13370,13554.5,13189,13475.5,13475.5,663844
1/26/2021,13459.75,13599.75,13380.25,13485.5,13485.5,502390
1/27/2021,13551,13586.5,12884.75,13105.5,13105.5,786471
1/28/2021,13052.5,13394,12906.25,13186,13186,623570
1/29/2021,13156,13188,12829,12911.25,12911.25,738848
2/1/2021,12849,13271.5,12727.25,13236.5,13236.5,549549
2/2/2021,13232.5,13509.75,13230.5,13449,13449,491671
2/3/2021,13506,13584.5,13386.75,13394.25,13394.25,499098
2/4/2021,13429.5,13568.75,13345.25,13547.5,13547.5,408023
2/5/2021,13560,13638.5,13519.5,13598,13598,431935
2/8/2021,13623.75,13693,13596,13683,13683,393927
2/9/2021,13683.5,13735.25,13634,13680.25,13680.25,367116
2/10/2021,13698,13769.25,13516.75,13643.5,13643.5,552643
2/11/2021,13662,13743.75,13612.5,13729,13729,495131
2/12/2021,13711.25,13820.75,13646,13804.75,13804.75,392927
2/16/2021,13829.5,13900.5,13716,13767.75,13767.75,604657
2/17/2021,13758.25,13785,13543,13699.75,13699.75,583565
2/18/2021,13699.5,13723.25,13468,13633,13633,574576
2/19/2021,13638.25,13729,13534.75,13576,13576,535194
2/22/2021,13585,13629,13215,13224.25,13224.25,648527
2/23/2021,13227,13335.75,12757.25,13192,13192,873273
2/24/2021,13170.75,13334,12958,13302,13302,673353
2/25/2021,13304.75,13353.75,12764,12831.75,12831.75,894521
2/26/2021,12802.5,13089.5,12662.25,12911,12911,841911
3/1/2021,12957.5,13318,12946.25,13279.75,13279.75,513852
3/2/2021,13312.25,13328.25,13048.25,13055.25,13055.25,563138
3/3/2021,13061.25,13192,12663.25,12681.75,12681.75,756448
3/4/2021,12682,12797,12306.5,12455,12455,1049493
3/5/2021,12435,12697.75,12207.25,12663.75,12663.75,1016317
3/8/2021,12715,12761.25,12281.75,12297.25,12297.25,749028
3/9/2021,12345.75,12867.5,12326,12788.75,12788.75,644022
3/10/2021,12812,12993.25,12703,12749.25,12749.25,715961
3/11/2021,12795.25,13119.25,12724.25,13048.25,13048.25,526139
3/12/2021,13055,13095,12768.25,12933.5,12933.5,476352
3/14/2021,12950,13099,12872,13078.5,13078.5,297629
3/15/2021,13084.75,13298,13056.5,13151.5,13151.5,240942
3/16/2021,13174.75,13283.25,12946.5,13201.5,13201.5,202697
3/17/2021,13200.5,13279,12777.5,12795.5,12795.5,121108
3/18/2021,12818.25,12919,12732.75,12808.76,12808.76,641117
3/21/2021,12807,13157,12788.5,13071.75,13071.75,478667
3/22/2021,13069,13172,12979,13006.25,13006.25,604250
3/23/2021,13050.25,13145.25,12784,12794,12794,626538
3/24/2021,12803,12859.5,12609.75,12770.5,12770.5,745797
3/25/2021,12799.75,12988.5,12676.25,12966.75,12966.75,622214
3/28/2021,12975.75,13003,12807.5,12944.5,12944.5,574193
3/29/2021,12975,12984,12776.5,12878.25,12878.25,516408
3/30/2021,12894.75,13158,12858.25,13089.75,13089.75,478398
3/31/2021,13094.5,13332.5,13090.25,13316,13316,436489
4/4/2021,13339,13615,13304.25,13585.5,13585.5,356725
4/5/2021,13603.75,13655,13524.25,13570,13570,457218
4/6/2021,13580.5,13641,13512.5,13604.75,13604.75,434828
4/7/2021,13620.75,13789.75,13615.5,13747.75,13747.75,435060
4/8/2021,13786.5,13841.75,13648.25,13829.5,13829.5,494768
4/11/2021,13817.75,13832.25,13732,13808.75,13808.75,453968
4/12/2021,13825,13994,13772.75,13975.75,13975.75,485938
4/13/2021,13977.75,14029,13772.75,13798.75,13798.75,662204
4/14/2021,13827,14034.25,13789.25,14014,14014,524814
4/15/2021,14002,14059.5,13952.75,14029.5,14029.5,500612
4/18/2021,13989,14052.25,13821,13897.25,13897.25,613719
4/19/2021,13900,13933.75,13719.25,13794.25,13794.25,606019
4/20/2021,13740,13926.5,13700.5,13919.25,13919.25,510093
4/21/2021,13896.5,13944.75,13701.75,13750.25,13750.25,623942
4/22/2021,13757,13981,13737,13927,13927,450885
4/25/2021,13919.75,14039.25,13865.5,14011.5,14011.5,403664
4/26/2021,14024.75,14050,13912.5,13953,13953,412801
4/27/2021,13955.5,13993.5,13878,13892.25,13892.25,501596
4/28/2021,13973.5,14064,13818.5,13953.5,13953.5,595555
4/29/2021,13948.25,13956.75,13819.75,13850,13850,555237
5/2/2021,13880.25,13947.5,13772,13790,13790,473913
5/3/2021,13785,13792.5,13380.75,13536,13536,667316
5/4/2021,13525.75,13665.5,13462.75,13491,13491,520694
5/5/2021,13484,13611.5,13388.75,13597.75,13597.75,567452
5/6/2021,13614.5,13818,13588.25,13709.75,13709.75,550632
5/9/2021,13718,13752,13305.5,13356.75,13356.75,603725
5/10/2021,13316.5,13375.75,13065.25,13346,13346,787639
5/11/2021,13321.25,13351.75,12959.75,12998.5,12998.5,760916
5/12/2021,12968.75,13223.75,12915,13100.25,13100.25,727348
5/13/2021,13095,13426.25,13071,13387,13387,468758
5/16/2021,13380.25,13448.5,13182.75,13303.5,13303.5,488299
5/17/2021,13308.5,13432.25,13178.5,13212,13212,442088
5/18/2021,13182,13243,12954.25,13233.5,13233.5,669351
5/19/2021,13220.5,13522.75,13150.75,13486.5,13486.5,465782
5/20/2021,13492.5,13570,13395.75,13405,13405,457735
5/23/2021,13383.25,13686,13356.5,13635.25,13635.25,368611
5/24/2021,13656.5,13738.75,13606.75,13656.25,13656.25,436157
5/25/2021,13670.25,13728.5,13656,13700.25,13700.25,343069
5/26/2021,13702.5,13720.75,13620.25,13665.5,13665.5,388603
5/27/2021,13694.75,13763.5,13662.75,13686.5,13686.5,366218
5/31/2021,13699,13773,13592.25,13648.75,13648.75,448000
6/1/2021,13653.25,13712.75,13603.25,13673.75,13673.75,371449
6/2/2021,13679.5,13707.75,13462.25,13529.25,13529.25,552987
6/3/2021,13531.75,13783.75,13467.75,13766.75,13766.75,446994
6/6/2021,13773.25,13824,13691.5,13804.25,13804.25,397545
6/7/2021,13823,13917.25,13741.75,13811.5,13811.5,482546
6/8/2021,13813,13904.25,13803.5,13814.25,13814.25,376893
6/9/2021,13817,13976.5,13726,13959.75,13959.75,492336
6/10/2021,13975.5,13997.75,13932.25,13994.25,13994.25,257733
6/13/2021,13999,14133.5,13965.25,14124.75,14124.75,229733
6/14/2021,14119.5,14163,14009.25,14030.25,14030.25,178164
6/15/2021,14046.75,14103.75,13840,13981.25,13981.25,124322
6/16/2021,13948.5,14217.75,13850.25,14165.5,14165.5,113875
6/17/2021,14183.75,14214.25,14063.5,14107.43,14107.43,575363
6/20/2021,14022.75,14144,13958.5,14130,14130,503663
6/21/2021,14136.75,14279.25,14066.5,14258.25,14258.25,420968
6/22/2021,14274,14315.75,14231.75,14263,14263,366489
6/23/2021,14275.25,14422,14270,14354.25,14354.25,409864
6/24/2021,14365.75,14394.25,14313.25,14339,14339,379758
6/27/2021,14350,14519.75,14333.25,14512.5,14512.5,376860
6/28/2021,14504.5,14584.75,14468.75,14563,14563,360169
6/29/2021,14584.75,14598.5,14518.25,14549,14549,384458
6/30/2021,14558.5,14606.25,14471,14548.5,14548.5,436419
7/1/2021,14543.75,14729,14513.25,14713.75,14713.75,392168
7/5/2021,14704.25,14790,14625.25,14775.5,14775.5,557682
7/6/2021,14764.5,14883.75,14726.25,14802.25,14802.25,471450
7/7/2021,14812,14822,14540.5,14712.25,14712.25,631207
7/8/2021,14710.25,14832,14640.75,14810.5,14810.5,424770
7/11/2021,14824,14888.5,14785,14869.25,14869.25,362608
7/12/2021,14880,14994.75,14794.5,14865,14865,506392
7/13/2021,14869.75,14996,14841.25,14891.75,14891.75,499191
7/14/2021,14895,14962.75,14708.25,14787.5,14787.5,634785
7/15/2021,14778.5,14869.5,14656,14670.5,14670.5,539012
7/18/2021,14675,14682.5,14445,14540.75,14540.75,720291
7/19/2021,14593.75,14782.5,14516.75,14722.75,14722.75,529359
7/20/2021,14729.75,14839.5,14668.25,14827.75,14827.75,404345
7/21/2021,14836.75,14982.75,14826.75,14928.5,14928.5,425426
7/22/2021,14979.5,15117.25,14934.25,15098,15098,449261
7/25/2021,15098,15134,15038.75,15117.75,15117.75,391517
7/26/2021,15125.25,15131.5,14774.25,14947.75,14947.75,671793
7/27/2021,14875.75,15074.5,14866,15011.5,15011.5,577186
7/28/2021,14984.75,15084,14905,15037.75,15037.75,412593
7/29/2021,14905.25,14980,14811.25,14955.75,14955.75,505630
8/1/2021,14972.75,15056.25,14932.25,14952.75,14952.75,446142
8/2/2021,14962.25,15050,14849,15046.25,15046.25,520377
8/3/2021,15038,15108,14997,15073.5,15073.5,445703
8/4/2021,15081.75,15172.5,15069.25,15167.75,15167.75,341554
8/5/2021,15167.75,15169.75,15047.25,15095.5,15095.5,425074
8/8/2021,15090.25,15145.5,15003.25,15125.25,15125.25,361388
8/9/2021,15128.75,15157.25,14994.5,15044.5,15044.5,475298
8/10/2021,15045,15119,14963,15019.5,15019.5,479700
8/11/2021,15008.5,15090.5,14941.25,15078.5,15078.5,384239
8/12/2021,15079.75,15141.75,15055.25,15125.75,15125.75,364520
8/15/2021,15119.25,15139,14917.25,15134,15134,590789
8/16/2021,15131.5,15133.75,14897,14997.5,14997.5,687897
8/17/2021,14970.25,15037.25,14806.5,14849.25,14849.25,568846
8/18/2021,14840,14999,14710.5,14928,14928,734184
8/19/2021,14943.25,15100,14851,15086.75,15086.75,504460
8/22/2021,15090,15337.5,15086.5,15304.5,15304.5,412591
8/23/2021,15327,15384,15309.5,15355.5,15355.5,365577
8/24/2021,15362.25,15397,15333,15364.25,15364.25,405227
8/25/2021,15367.25,15368.25,15255.25,15274.75,15274.75,564382
8/26/2021,15286,15443.75,15265.5,15426.5,15426.5,441045
8/29/2021,15432.75,15617.75,15420,15597.5,15597.5,417563
8/30/2021,15605.5,15677.25,15517.75,15582.5,15582.5,521129
8/31/2021,15599.5,15699,15578.5,15609.25,15609.25,465488
9/1/2021,15610,15682,15551.75,15601,15601,463636
9/2/2021,15601,15677.5,15552.25,15651.5,15651.5,462870
9/6/2021,15656,15708.75,15606.75,15674.75,15674.75,542055
9/7/2021,15671,15691,15523.75,15620,15620,559402
9/8/2021,15610,15675.75,15545.75,15558.75,15558.75,531288
9/9/2021,15561,15668,15433.5,15441.5,15441.5,402816
9/12/2021,15452.5,15565,15350.25,15436.75,15436.75,363283
9/13/2021,15452.25,15530.75,15351.25,15387,15387,237816
9/14/2021,15395.5,15521.75,15315.25,15504,15504,156770
9/15/2021,15516.5,15542,15369.5,15517.75,15517.75,105428
9/16/2021,15502.75,15547,15474,15486.67,15486.67,641864
9/19/2021,15284,15338.25,14807.5,15009.5,15009.5,845911
9/20/2021,14992,15163.25,14963.25,15024,15024,659780
9/21/2021,14992.75,15227,14930.5,15163.5,15163.5,601005
9/22/2021,15178.25,15347,15175.25,15303.5,15303.5,514535
9/23/2021,15300.25,15334.25,15176.75,15318.75,15318.75,470511
9/26/2021,15319,15399.25,15084,15194.75,15194.75,543381
9/27/2021,15172.25,15192.25,14740.75,14764.75,14764.75,836785
9/28/2021,14769.25,14926,14711,14739.75,14739.75,649554
9/29/2021,14769.75,14883.5,14670.25,14682.5,14682.5,699372
9/30/2021,14702.25,14818,14537,14761.75,14761.75,663413
10/3/2021,14785,14835,14367.75,14462.25,14462.25,802849
10/4/2021,14493.75,14754.75,14410.5,14655.25,14655.25,574640
10/5/2021,14662,14770,14422.5,14759,14759,756883
10/6/2021,14768,15001.25,14767,14881.25,14881.25,492756
10/7/2021,14891.25,14996,14790.75,14808.25,14808.25,550607
10/10/2021,14810.25,14897.25,14677,14700.5,14700.5,510490
10/11/2021,14688.5,14783.25,14585.5,14653.25,14653.25,599367
10/12/2021,14594,14795.75,14591,14764.25,14764.25,556059
10/13/2021,14770.25,15071.5,14767.5,15037.25,15037.25,425055
10/14/2021,15063.75,15145,15020.75,15134.5,15134.5,442893
10/17/2021,15145,15297.25,15038.75,15290.5,15290.5,423424
10/18/2021,15289.75,15428.25,15269,15398.5,15398.5,384792
10/19/2021,15411,15446.5,15319,15377.5,15377.5,451735
10/20/2021,15357.5,15483.75,15301,15478.75,15478.75,436644
10/21/2021,15383,15463.5,15273.75,15341,15341,545390
10/24/2021,15324.25,15546,15295.75,15495.75,15495.75,456009
10/25/2021,15543,15701,15503,15545,15545,586099
10/26/2021,15532.25,15717.5,15507.25,15587.25,15587.25,534474
10/27/2021,15595,15777,15591.75,15764.75,15764.75,498210
10/28/2021,15679.75,15864.75,15595.5,15838.5,15838.5,484693
10/31/2021,15885.25,15914.75,15768.5,15894.25,15894.25,411507
11/1/2021,15891,15980.25,15849.5,15961.25,15961.25,418550
11/2/2021,15957.75,16145.75,15935.25,16129.75,16129.75,448135
11/3/2021,16129.5,16376,16129.5,16330.75,16330.75,524361
